src,dst,type,auth_type,logon_type,auth_orientation,success,time,weight,first_time,last_time,protocol,src_port,dst_port,pkt_count,byte_count,duration
C15001$@DOM1,C15001$@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,3,147326.0,147368.0,,,,,,
C15010,C612,auth,Kerberos,Network,LogOn,Success,147326.0,1,147326.0,,,,,,,
C1755,C606,auth,Kerberos,Network,LogOn,Success,147326.0,2,147326.0,147448.0,,,,,,
C1775,C1775,auth,?,?,TGS,Success,147326.0,2,147326.0,147326.0,,,,,,
C1775$@DOM1,C1775$@DOM1,auth,?,?,TGS,Success,147326.0,2,147326.0,147326.0,,,,,,
C1795,C523,auth,Kerberos,Network,LogOn,Success,147326.0,11,147326.0,147482.0,,,,,,
C2035$@DOM1,C2035$@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,4,147326.0,147376.0,,,,,,
C2250,C625,auth,Kerberos,Network,LogOn,Success,147326.0,4,147326.0,147483.0,,,,,,
C2089$@DOM1,C2089$@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,3,147326.0,147367.0,,,,,,
C2381,C2381,auth,?,?,TGT,Success,147326.0,6,147326.0,147457.0,,,,,,
C2380$@DOM1,C2380$@DOM1,auth,?,?,TGT,Success,147326.0,25,147326.0,147457.0,,,,,,
C2381,C612,auth,?,?,TGS,Success,147326.0,13,147326.0,147457.0,,,,,,
C2390,C467,auth,Kerberos,Network,LogOn,Success,147326.0,6,147326.0,147487.0,,,,,,
C2390$@DOM1,C2390$@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,26,147326.0,147507.0,,,,,,
C3031,C625,auth,Kerberos,Network,LogOn,Success,147326.0,2,147326.0,147383.0,,,,,,
C3031$@DOM1,C3031$@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,4,147326.0,147386.0,,,,,,
C343$@DOM1,C343$@DOM1,auth,?,Network,LogOff,Success,147326.0,3,147326.0,147367.0,,,,,,
C3442$@DOM1,C3442$@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,14,147326.0,147375.0,,,,,,
C6091,C467,auth,Kerberos,Network,LogOn,Success,147326.0,2,147326.0,147357.0,,,,,,
C6091$@DOM1,C6091$@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,3,147326.0,147357.0,,,,,,
C7993,C7993,auth,?,?,TGS,Success,147326.0,1,147326.0,,,,,,,
C9216,C612,auth,Kerberos,Network,LogOn,Success,147326.0,4,147326.0,147404.0,,,,,,
C9533,C457,auth,?,?,TGS,Success,147326.0,3,147326.0,147331.0,,,,,,
C9533$@DOM1,C9533$@DOM1,auth,?,?,TGS,Success,147326.0,26,147326.0,147402.0,,,,,,
C9533,C9533,auth,?,?,TGT,Success,147326.0,8,147326.0,147366.0,,,,,,
C9533,TGT,auth,?,?,TGS,Success,147326.0,3,147326.0,147366.0,,,,,,
C14309,C625,auth,Kerberos,Network,LogOn,Success,147326.0,4,147326.0,147384.0,,,,,,
U1393@DOM1,U1393@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,16,147326.0,147395.0,,,,,,
C11733,C2327,auth,?,?,TGS,Success,147326.0,2,147326.0,147367.0,,,,,,
U1775@DOM1,U1775@DOM1,auth,?,?,TGS,Success,147326.0,4,147326.0,147367.0,,,,,,
C10997,C3173,auth,Kerberos,Network,LogOn,Success,147326.0,4,147326.0,147392.0,,,,,,
U4360@DOM1,U4360@DOM1,auth,Kerberos,Network,LogOn,Success,147326.0,8,147326.0,147408.0,,,,,,
C11061,C3173,auth,Kerberos,Network,LogOn,Success,147326.0,7,147326.0,147507.0,,,,,,
U4483@DOM1,U4483@DOM1,auth,?,Network,LogOff,Success,147326.0,18,147326.0,147383.0,,,,,,
C9533,C625,auth,Kerberos,Network,LogOn,Success,147326.0,2,147326.0,147383.0,,,,,,
C11583,C528,auth,?,?,TGS,Success,147326.0,3,147326.0,147367.0,,,,,,
C11583,C586,auth,?,?,TGS,Success,147326.0,4,147326.0,147367.0,,,,,,
C11583,C625,auth,?,?,TGS,Success,147326.0,4,147326.0,147382.0,,,,,,
C11583,TGT,auth,?,?,TGS,Success,147326.0,2,147326.0,147367.0,,,,,,
U5285@DOM1,U5285@DOM1,auth,?,?,TGS,Success,147326.0,14,147326.0,147382.0,,,,,,
C13225,C625,auth,?,?,TGS,Success,147326.0,3,147326.0,147383.0,,,,,,
U5638@DOM1,U5638@DOM1,auth,?,?,TGS,Success,147326.0,7,147326.0,147387.0,,,,,,
C13225,TGT,auth,?,?,TGS,Success,147326.0,3,147326.0,147399.0,,,,,,
U5829@DOM1,U5829@DOM1,auth,?,?,TGS,Success,147326.0,4,147326.0,147383.0,,,,,,
C1479,C586,auth,NTLM,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C2465,C586,auth,NTLM,Network,LogOn,Success,147327.0,2,147327.0,147327.0,,,,,,
C10035,C1065,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C10035$@DOM1,C10035$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,2,147327.0,147338.0,,,,,,
C10065,C612,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C10900,C612,auth,NTLM,Network,LogOn,Success,147327.0,2,147327.0,147360.0,,,,,,
C10900$@DOM1,C10900$@DOM1,auth,NTLM,Network,LogOn,Success,147327.0,26,147327.0,147428.0,,,,,,
C11202,C528,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C11202$@DOM1,C11202$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,6,147327.0,147491.0,,,,,,
C11957,C457,auth,Kerberos,Network,LogOn,Success,147327.0,5,147327.0,147345.0,,,,,,
C11957$@DOM1,C11957$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,24,147327.0,147399.0,,,,,,
C1798,C11957,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C12959,C1065,auth,NTLM,Network,LogOn,Success,147327.0,2,147327.0,147354.0,,,,,,
C14177,C528,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C14177$@DOM1,C14177$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,3,147327.0,147508.0,,,,,,
C15548$@DOM1,C15548$@DOM1,auth,?,Network,LogOff,Success,147327.0,4,147327.0,147496.0,,,,,,
C16264,C586,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C16264$@DOM1,C16264$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,3,147327.0,147380.0,,,,,,
C17530,C17530,auth,Negotiate,Service,LogOn,Success,147327.0,3,147327.0,147423.0,,,,,,
C17530$@DOM1,SYSTEM@C17530,auth,Negotiate,Service,LogOn,Success,147327.0,3,147327.0,147423.0,,,,,,
C1795,C612,auth,Kerberos,Network,LogOn,Success,147327.0,9,147327.0,147504.0,,,,,,
C1998,C612,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C2366,C2366,auth,?,?,TGT,Success,147327.0,5,147327.0,147506.0,,,,,,
C2365$@DOM1,C2365$@DOM1,auth,?,?,TGT,Success,147327.0,20,147327.0,147506.0,,,,,,
C2366,C457,auth,?,?,TGS,Success,147327.0,10,147327.0,147506.0,,,,,,
C2760,C528,auth,Kerberos,Network,LogOn,Success,147327.0,2,147327.0,147330.0,,,,,,
C2760$@DOM1,C2760$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,15,147327.0,147412.0,,,,,,
C3186,TGT,auth,?,?,TGS,Success,147327.0,2,147327.0,147427.0,,,,,,
C3186$@DOM1,C3186$@DOM1,auth,?,?,TGS,Success,147327.0,6,147327.0,147436.0,,,,,,
C3371,C3371,auth,?,Network,LogOff,Success,147327.0,3,147327.0,147327.0,,,,,,
C3442,C3442,auth,?,?,AuthMap,Success,147327.0,7,147327.0,147353.0,,,,,,
C3842,C529,auth,Kerberos,Network,LogOn,Success,147327.0,2,147327.0,147331.0,,,,,,
C3842$@DOM1,C3842$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,4,147327.0,147331.0,,,,,,
C4615$@DOM1,C4615$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,22,147327.0,147446.0,,,,,,
C4992,C586,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C4992$@DOM1,C4992$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,3,147327.0,147376.0,,,,,,
C553,C529,auth,Kerberos,Network,LogOn,Success,147327.0,7,147327.0,147399.0,,,,,,
C7367,C586,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C7539,C457,auth,Kerberos,Network,LogOn,Success,147327.0,6,147327.0,147644.0,,,,,,
C7539$@DOM1,C7539$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,4,147327.0,147339.0,,,,,,
C8178,C586,auth,Kerberos,Network,LogOn,Success,147327.0,1,147327.0,,,,,,,
C8178$@DOM1,C8178$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,2,147327.0,147341.0,,,,,,
C880,C529,auth,Kerberos,Network,LogOn,Success,147327.0,2,147327.0,147331.0,,,,,,
C880$@DOM1,C880$@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,4,147327.0,147398.0,,,,,,
NETWORK SERVICE@C3371,NETWORK SERVICE@C3371,auth,Negotiate,Service,LogOn,Success,147327.0,1,147327.0,,,,,,,
C10900,C467,auth,Kerberos,Network,LogOn,Success,147327.0,9,147327.0,147389.0,,,,,,
U4315@DOM1,U4315@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,54,147327.0,147399.0,,,,,,
C10900,C586,auth,Kerberos,Network,LogOn,Success,147327.0,9,147327.0,147383.0,,,,,,
C9533,C2327,auth,?,?,TGS,Success,147327.0,1,147327.0,,,,,,,
C12406,C612,auth,Kerberos,Network,LogOn,Success,147327.0,2,147327.0,147564.0,,,,,,
C12547,C586,auth,?,?,TGS,Success,147327.0,2,147327.0,147327.0,,,,,,
C15165,C1015,auth,?,?,TGS,Success,147327.0,1,147327.0,,,,,,,
C17297,C801,auth,Kerberos,Network,LogOn,Success,147327.0,7,147327.0,147507.0,,,,,,
U7984@DOM1,U7984@DOM1,auth,Kerberos,Network,LogOn,Success,147327.0,12,147327.0,147507.0,,,,,,
C12482,C12482,auth,?,Network,LogOff,Success,147328.0,1,147328.0,,,,,,,
ANONYMOUS LOGON@C12482,ANONYMOUS LOGON@C12482,auth,?,Network,LogOff,Success,147328.0,1,147328.0,,,,,,,
C2647,C2647,auth,?,Network,LogOff,Success,147328.0,1,147328.0,,,,,,,
ANONYMOUS LOGON@C2647,ANONYMOUS LOGON@C2647,auth,?,Network,LogOff,Success,147328.0,1,147328.0,,,,,,,
C10900,C625,auth,Kerberos,Network,LogOn,Success,147328.0,8,147328.0,147384.0,,,,,,
C11272,C11272,auth,?,Network,LogOff,Success,147328.0,3,147328.0,147328.0,,,,,,
C11957,C11957,auth,?,?,TGS,Success,147328.0,2,147328.0,147329.0,,,,,,
C11957,C467,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147359.0,,,,,,
C11957,C528,auth,Kerberos,Network,LogOn,Success,147328.0,1,147328.0,,,,,,,
C12201,C528,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147417.0,,,,,,
C12201$@DOM1,C12201$@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147339.0,,,,,,
C12632,C467,auth,Kerberos,Network,LogOn,Success,147328.0,4,147328.0,147306.0,,,,,,
C12632$@DOM1,C12632$@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,4,147328.0,147359.0,,,,,,
C13041,C3443,auth,Kerberos,Network,LogOn,Success,147328.0,21,147328.0,147509.0,,,,,,
C13041$@DOM1,C13041$@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,13,147328.0,147509.0,,,,,,
C1703$@DOM1,C1703$@DOM1,auth,?,Network,LogOff,Success,147328.0,6,147328.0,147452.0,,,,,,
C204,C612,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147361.0,,,,,,
C204$@DOM1,C204$@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,8,147328.0,147394.0,,,,,,
C208,C528,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147427.0,,,,,,
C208$@DOM1,C208$@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,4,147328.0,147439.0,,,,,,
C3796,C528,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147427.0,,,,,,
C3796$@DOM1,C3796$@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,8,147328.0,147484.0,,,,,,
C5004,C625,auth,Kerberos,Network,LogOn,Success,147328.0,4,147328.0,147388.0,,,,,,
C5004$@DOM1,C5004$@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,17,147328.0,147398.0,,,,,,
C539,C988,auth,Kerberos,Network,LogOn,Success,147328.0,21,147328.0,147500.0,,,,,,
C8209,C8209,auth,?,?,TGS,Success,147328.0,3,147328.0,147348.0,,,,,,
C8209$@DOM1,C8209$@DOM1,auth,?,?,TGS,Success,147328.0,5,147328.0,147476.0,,,,,,
C8498,C625,auth,Kerberos,Network,LogOn,Success,147328.0,4,147328.0,147383.0,,,,,,
C8498$@DOM1,C8498$@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,6,147328.0,147387.0,,,,,,
NETWORK SERVICE@C11272,NETWORK SERVICE@C11272,auth,Negotiate,Service,LogOn,Success,147328.0,1,147328.0,,,,,,,
C17691,C17691,auth,Negotiate,Service,LogOn,Success,147328.0,1,147328.0,,,,,,,
NETWORK SERVICE@C17691,NETWORK SERVICE@C17691,auth,Negotiate,Service,LogOn,Success,147328.0,1,147328.0,,,,,,,
C1103,C423,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147330.0,,,,,,
C13191,C612,auth,Kerberos,Network,LogOn,Success,147328.0,1,147328.0,,,,,,,
C7350,C625,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147383.0,,,,,,
U3756@DOM1,U3756@DOM1,auth,?,Network,LogOff,Success,147328.0,1,147328.0,,,,,,,
C26796,C467,auth,Kerberos,Network,LogOn,Success,147328.0,2,147328.0,147360.0,,,,,,
U4311@DOM1,U4311@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,4,147328.0,147371.0,,,,,,
C10900,C1640,auth,?,?,TGS,Success,147328.0,2,147328.0,147383.0,,,,,,
C10900,C2327,auth,?,?,TGS,Success,147328.0,4,147328.0,147399.0,,,,,,
C10900,TGT,auth,?,?,TGS,Success,147328.0,4,147328.0,147389.0,,,,,,
C11074,C625,auth,Kerberos,Network,LogOn,Success,147328.0,3,147328.0,147333.0,,,,,,
U4454@DOM1,U4454@DOM1,auth,Kerberos,Network,LogOn,Success,147328.0,19,147328.0,147487.0,,,,,,
C7955,C7955,auth,Kerberos,Network,LogOn,Success,147328.0,1,147328.0,,,,,,,
C10251,C586,auth,NTLM,Network,LogOn,Success,147329.0,2,147329.0,147329.0,,,,,,
C10265,C586,auth,NTLM,Network,LogOn,Success,147329.0,4,147329.0,147369.0,,,,,,
C13502,C612,auth,NTLM,Network,LogOn,Success,147329.0,2,147329.0,147460.0,,,,,,
C10251$@DOM1,C10251$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,3,147329.0,147376.0,,,,,,
C10265$@DOM1,C10265$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,8,147329.0,147481.0,,,,,,
C11957,C529,auth,NTLM,Network,LogOn,Success,147329.0,2,147329.0,147332.0,,,,,,
C12356,C467,auth,NTLM,Network,LogOn,Success,147329.0,2,147329.0,147361.0,,,,,,
C12356$@DOM1,C12356$@DOM1,auth,NTLM,Network,LogOn,Success,147329.0,4,147329.0,147373.0,,,,,,
C1247,C2162,auth,Kerberos,Network,LogOn,Success,147329.0,4,147329.0,147451.0,,,,,,
C1247$@DOM1,C1247$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,7,147329.0,147504.0,,,,,,
C12636,C612,auth,Kerberos,Network,LogOn,Success,147329.0,1,147329.0,,,,,,,
C13687,C13687,auth,?,?,TGT,Success,147329.0,1,147329.0,,,,,,,
C13687,TGT,auth,?,?,TGS,Success,147329.0,1,147329.0,,,,,,,
C14309,C457,auth,NTLM,Network,LogOn,Success,147329.0,2,147329.0,147333.0,,,,,,
C14309$@DOM1,C14309$@DOM1,auth,NTLM,Network,LogOn,Success,147329.0,4,147329.0,147342.0,,,,,,
C1509,C586,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147369.0,,,,,,
C1509$@DOM1,C1509$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,11,147329.0,147410.0,,,,,,
C1705$@DOM1,C1705$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,11,147329.0,147491.0,,,,,,
C1754,C528,auth,Kerberos,Network,LogOn,Success,147329.0,1,147329.0,,,,,,,
C1754$@DOM1,C1754$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147345.0,,,,,,
C193,C467,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147361.0,,,,,,
C1781,C1065,auth,?,?,TGS,Success,147329.0,1,147329.0,,,,,,,
C2294$@DOM1,C2294$@DOM1,auth,?,?,TGS,Success,147329.0,4,147329.0,147329.0,,,,,,
C1781,C1640,auth,?,?,TGS,Success,147329.0,1,147329.0,,,,,,,
C1781,C2294,auth,?,?,TGS,Success,147329.0,1,147329.0,,,,,,,
C1781,TGT,auth,?,?,TGS,Success,147329.0,1,147329.0,,,,,,,
C3436,C528,auth,Kerberos,Network,LogOn,Success,147329.0,1,147329.0,,,,,,,
C3436$@DOM1,C3436$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,14,147329.0,147469.0,,,,,,
C3443$@DOM1,C3443$@DOM1,auth,?,?,TGS,Success,147329.0,2,147329.0,147333.0,,,,,,
C4645,C586,auth,Kerberos,Network,LogOn,Success,147329.0,3,147329.0,147505.0,,,,,,
C4645$@DOM1,C4645$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,12,147329.0,147509.0,,,,,,
C4981,C457,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147333.0,,,,,,
C4981$@DOM1,C4981$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,4,147329.0,147341.0,,,,,,
C523,C529,auth,Kerberos,Network,LogOn,Success,147329.0,6,147329.0,147453.0,,,,,,
C5661,C586,auth,Kerberos,Network,LogOn,Success,147329.0,5,147329.0,147617.0,,,,,,
C5660$@DOM1,C5660$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,3,147329.0,147369.0,,,,,,
C7804,C612,auth,Kerberos,Network,LogOn,Success,147329.0,12,147329.0,147407.0,,,,,,
C82,C612,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147361.0,,,,,,
C82$@DOM1,C82$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,4,147329.0,147374.0,,,,,,
C9256,C457,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147333.0,,,,,,
C9256$@DOM1,C9256$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,3,147329.0,147345.0,,,,,,
C9375,C528,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147427.0,,,,,,
C9375$@DOM1,C9375$@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,8,147329.0,147455.0,,,,,,
C9595,C457,auth,?,?,TGS,Success,147329.0,3,147329.0,147333.0,,,,,,
C9595$@DOM1,C9595$@DOM1,auth,?,?,TGS,Success,147329.0,8,147329.0,147377.0,,,,,,
C9595,C586,auth,Kerberos,Network,LogOn,Success,147329.0,1,147329.0,,,,,,,
C2436,C2436,auth,Negotiate,Service,LogOn,Success,147329.0,4,147329.0,147486.0,,,,,,
NETWORK SERVICE@C2436,NETWORK SERVICE@C2436,auth,Negotiate,Service,LogOn,Success,147329.0,2,147329.0,147473.0,,,,,,
NETWORK SERVICE@C4057,NETWORK SERVICE@C4057,auth,Negotiate,Service,LogOn,Success,147329.0,1,147329.0,,,,,,,
C1833,C1833,auth,NTLM,Network,LogOn,Success,147329.0,14,147329.0,147483.0,,,,,,
U118@DOM1,U118@DOM1,auth,NTLM,Network,LogOn,Success,147329.0,31,147329.0,147483.0,,,,,,
C1964,C1964,auth,?,Network,LogOff,Success,147329.0,48,147329.0,147482.0,,,,,,
U118@DOM1,U164@DOM1,auth,?,?,AuthMap,Success,147329.0,16,147329.0,147482.0,,,,,,
C12356,C612,auth,?,?,TGS,Success,147329.0,8,147329.0,147362.0,,,,,,
U1255@DOM1,U1255@DOM1,auth,?,?,TGS,Success,147329.0,28,147329.0,147389.0,,,,,,
U1353@DOM1,U1353@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,4,147329.0,147461.0,,,,,,
C14309,C529,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147332.0,,,,,,
C14309,C586,auth,Kerberos,Network,LogOn,Success,147329.0,1,147329.0,,,,,,,
U164@DOM1,U118@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,16,147329.0,147482.0,,,,,,
C6257,C801,auth,Kerberos,Network,LogOn,Success,147329.0,4,147329.0,147492.0,,,,,,
U2088@DOM1,U2088@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,13,147329.0,147503.0,,,,,,
C1770,C1770,auth,?,Network,LogOff,Success,147329.0,7,147329.0,147502.0,,,,,,
U3420@DOM1,U3420@DOM1,auth,?,Network,LogOff,Success,147329.0,1,147329.0,,,,,,,
C85,C585,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147432.0,,,,,,
C3455,C3455,auth,?,Network,LogOff,Success,147329.0,1,147329.0,,,,,,,
U5292@DOM1,U5292@DOM1,auth,?,Network,LogOff,Success,147329.0,1,147329.0,,,,,,,
C13426,C13426,auth,?,?,TGS,Success,147329.0,2,147329.0,147329.0,,,,,,
U5817@DOM1,U5817@DOM1,auth,?,?,TGS,Success,147329.0,4,147329.0,147391.0,,,,,,
C14842,C492,auth,Kerberos,Network,LogOn,Success,147329.0,2,147329.0,147449.0,,,,,,
U6623@DOM1,U6623@DOM1,auth,Kerberos,Network,LogOn,Success,147329.0,4,147329.0,147460.0,,,,,,
C2737,C2737,auth,?,Network,LogOff,Success,147329.0,2,147329.0,147329.0,,,,,,
C10179,C612,auth,NTLM,Network,LogOn,Success,147330.0,1,147330.0,,,,,,,
C10131,C1065,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147358.0,,,,,,
C10131$@DOM1,C10131$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,3,147330.0,147358.0,,,,,,
C11053$@DOM1,C11053$@DOM1,auth,?,Network,LogOff,Success,147330.0,28,147330.0,147498.0,,,,,,
C11053,C1065,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147357.0,,,,,,
C11053,C11053,auth,?,Network,LogOff,Success,147330.0,2,147330.0,147359.0,,,,,,
C11053,C612,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147362.0,,,,,,
C11053,C625,auth,Kerberos,Network,LogOn,Success,147330.0,3,147330.0,147498.0,,,,,,
C1798,C11053,auth,Kerberos,Network,LogOn,Success,147330.0,1,147330.0,,,,,,,
C11086,C1065,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147356.0,,,,,,
C11086$@DOM1,C11086$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,6,147330.0,147404.0,,,,,,
C12877,C612,auth,Kerberos,Network,LogOn,Success,147330.0,1,147330.0,,,,,,,
C13424,C612,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147362.0,,,,,,
C13424$@DOM1,C13424$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,4,147330.0,147374.0,,,,,,
C13945,C529,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147333.0,,,,,,
C13945$@DOM1,C13945$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,4,147330.0,147399.0,,,,,,
C1397,C1065,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147356.0,,,,,,
C1397$@DOM1,C1397$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,3,147330.0,147356.0,,,,,,
C14506,C612,auth,Kerberos,Network,LogOn,Success,147330.0,1,147330.0,,,,,,,
C14930,C612,auth,Kerberos,Network,LogOn,Success,147330.0,5,147330.0,147479.0,,,,,,
C1618,C1065,auth,Kerberos,Network,LogOn,Success,147330.0,6,147330.0,147484.0,,,,,,
C1940,C467,auth,Kerberos,Network,LogOn,Success,147330.0,1,147330.0,,,,,,,
C1940$@DOM1,C1940$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,3,147330.0,147368.0,,,,,,
C2229,C528,auth,?,?,TGS,Success,147330.0,3,147330.0,147333.0,,,,,,
C2229$@DOM1,C2229$@DOM1,auth,?,?,TGS,Success,147330.0,4,147330.0,147341.0,,,,,,
C2475$@DOM1,C2475$@DOM1,auth,?,Network,LogOff,Success,147330.0,12,147330.0,147470.0,,,,,,
C2475,C1065,auth,Kerberos,Network,LogOn,Success,147330.0,6,147330.0,147635.0,,,,,,
C306,C612,auth,Kerberos,Network,LogOn,Success,147330.0,1,147330.0,,,,,,,
C3436,C3436,auth,?,?,AuthMap,Success,147330.0,7,147330.0,147356.0,,,,,,
C4028,C612,auth,Kerberos,Network,LogOn,Success,147330.0,1,147330.0,,,,,,,
C4998,C467,auth,Kerberos,Network,LogOn,Success,147330.0,1,147330.0,,,,,,,
C4998$@DOM1,C4998$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,3,147330.0,147369.0,,,,,,
C5002,C625,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147384.0,,,,,,
C5002$@DOM1,C5002$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,4,147330.0,147387.0,,,,,,
C5008,C1065,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147357.0,,,,,,
C5008$@DOM1,C5008$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,4,147330.0,147367.0,,,,,,
C5190,C625,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147384.0,,,,,,
C5190$@DOM1,C5190$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,5,147330.0,147387.0,,,,,,
C523,C625,auth,Kerberos,Network,LogOn,Success,147330.0,8,147330.0,147482.0,,,,,,
C648,C529,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147333.0,,,,,,
C648$@DOM1,C648$@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,4,147330.0,147399.0,,,,,,
C12547,C12547,auth,Negotiate,Service,LogOn,Success,147330.0,2,147330.0,147330.0,,,,,,
LOCAL SERVICE@C12547,LOCAL SERVICE@C12547,auth,Negotiate,Service,LogOn,Success,147330.0,1,147330.0,,,,,,,
NETWORK SERVICE@C12547,NETWORK SERVICE@C12547,auth,Negotiate,Service,LogOn,Success,147330.0,1,147330.0,,,,,,,
C12356,C1065,auth,Kerberos,Network,LogOn,Success,147330.0,4,147330.0,147357.0,,,,,,
C12356,C529,auth,Kerberos,Network,LogOn,Success,147330.0,4,147330.0,147334.0,,,,,,
C573,C528,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147331.0,,,,,,
U2158@DOM1,U2158@DOM1,auth,Kerberos,Network,LogOn,Success,147330.0,4,147330.0,147332.0,,,,,,
C7802,C612,auth,Kerberos,Network,LogOn,Success,147330.0,2,147330.0,147362.0,,,,,,
