src,dst,type,auth_type,logon_type,auth_orientation,success,time,weight,first_time,last_time
C4712$@DOM1,C4712$@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,22,147295.0,147473.0
C4921,C467,auth,Kerberos,Network,LogOn,Success,147295.0,2,147295.0,147323.0
C4921$@DOM1,C4921$@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,4,147295.0,147333.0
C5202,C529,auth,Kerberos,Network,LogOn,Success,147295.0,4,147295.0,147451.0
C5202$@DOM1,C5202$@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,21,147295.0,147458.0
C5202,C586,auth,Kerberos,Network,LogOn,Success,147295.0,3,147295.0,147331.0
C574,C625,auth,Kerberos,Network,LogOn,Success,147295.0,3,147295.0,147409.0
C573$@DOM1,C573$@DOM1,auth,?,Network,LogOff,Success,147295.0,3,147295.0,147331.0
C7075,C528,auth,Kerberos,Network,LogOn,Success,147295.0,1,147295.0,
C7075$@DOM1,C7075$@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,2,147295.0,147310.0
C718,C718,auth,?,?,TGT,Success,147295.0,1,147295.0,
C718$@DOM1,C718$@DOM1,auth,?,?,TGT,Success,147295.0,2,147295.0,147295.0
C718,TGT,auth,?,?,TGS,Success,147295.0,1,147295.0,
C7308$@DOM1,C7308$@DOM1,auth,?,Network,LogOff,Success,147295.0,1,147295.0,
C784$@DOM1,C784$@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,2,147295.0,147311.0
C7869$@DOM1,C7869$@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,4,147295.0,147344.0
C804,C2162,auth,Kerberos,Network,LogOn,Success,147295.0,16,147295.0,147505.0
C8631,C586,auth,Kerberos,Network,LogOn,Success,147295.0,5,147295.0,147359.0
C8631$@DOM1,C8631$@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,5,147295.0,147359.0
C8694$@DOM1,C8694$@DOM1,auth,?,Network,LogOff,Success,147295.0,1,147295.0,
C8776$@DOM1,C8776$@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,4,147295.0,147347.0
C9516$@DOM1,C9516$@DOM1,auth,?,Network,LogOff,Success,147295.0,3,147295.0,147331.0
C9545,C457,auth,Kerberos,Network,LogOn,Success,147295.0,3,147295.0,147350.0
C12647,C12647,auth,Negotiate,Service,LogOn,Success,147295.0,2,147295.0,147413.0
NETWORK SERVICE@C12647,NETWORK SERVICE@C12647,auth,Negotiate,Service,LogOn,Success,147295.0,1,147295.0,
C13888,C13888,auth,Negotiate,Service,LogOn,Success,147295.0,2,147295.0,147424.0
NETWORK SERVICE@C13888,NETWORK SERVICE@C13888,auth,Negotiate,Service,LogOn,Success,147295.0,2,147295.0,147424.0
C8260,C8260,auth,Negotiate,Service,LogOn,Success,147295.0,3,147295.0,147421.0
NETWORK SERVICE@C8260,NETWORK SERVICE@C8260,auth,Negotiate,Service,LogOn,Success,147295.0,3,147295.0,147421.0
C946,C2162,auth,Kerberos,Network,LogOn,Success,147295.0,12,147295.0,147505.0
U108@DOM1,U108@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,31,147295.0,147505.0
C14102,C625,auth,?,?,TGS,Success,147295.0,4,147295.0,147310.0
C14102,TGT,auth,?,?,TGS,Success,147295.0,2,147295.0,147302.0
U1377@DOM1,U1377@DOM1,auth,?,Network,LogOff,Success,147295.0,17,147295.0,147509.0
C14125,C2327,auth,?,?,TGS,Success,147295.0,2,147295.0,147419.0
U1508@DOM1,U1508@DOM1,auth,?,?,TGS,Success,147295.0,9,147295.0,147426.0
C5921,C586,auth,Kerberos,Network,LogOn,Success,147295.0,2,147295.0,147329.0
C6160,C625,auth,Kerberos,Network,LogOn,Success,147295.0,1,147295.0,
C1006,U20,auth,?,?,TGS,Success,147295.0,2,147295.0,147338.0
U20@DOM1,U20@DOM1,auth,?,?,TGS,Success,147295.0,2,147295.0,147338.0
U2248@?,U2248@?,auth,?,?,TGT,Fail,147295.0,2,147295.0,147296.0
C452,C625,auth,Kerberos,Network,LogOn,Success,147295.0,5,147295.0,147401.0
C7350,C743,auth,Kerberos,Network,LogOn,Success,147295.0,3,147295.0,147365.0
U2618@DOM1,U2618@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,10,147295.0,147387.0
U2637@DOM1,U2637@DOM1,auth,?,Network,LogOff,Success,147295.0,15,147295.0,147503.0
C7850,C1877,auth,?,?,TGS,Success,147295.0,2,147295.0,147338.0
U283@DOM1,U283@DOM1,auth,?,Network,LogOff,Success,147295.0,4,147295.0,147333.0
U292@DOM1,U292@DOM1,auth,?,?,TGS,Success,147295.0,268,147295.0,147508.0
C1115,C1115,auth,?,?,TGT,Success,147295.0,30,147295.0,147496.0
U2934@DOM1,U2934@DOM1,auth,?,Network,LogOff,Success,147295.0,1,147295.0,
U297@DOM1,U297@DOM1,auth,?,Network,LogOff,Success,147295.0,8,147295.0,147359.0
U3245@DOM1,U3245@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,5,147295.0,147349.0
U3321@DOM1,U3321@DOM1,auth,?,Network,LogOff,Success,147295.0,21,147295.0,147487.0
C23,C625,auth,Kerberos,Network,LogOn,Success,147295.0,1,147295.0,
U3374@DOM1,U3374@DOM1,auth,?,Network,LogOff,Success,147295.0,2,147295.0,147301.0
C9804,C586,auth,Kerberos,Network,LogOn,Success,147295.0,4,147295.0,147509.0
U3842@DOM1,U3842@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,12,147295.0,147507.0
C9804,C612,auth,Kerberos,Network,LogOn,Success,147295.0,3,147295.0,147509.0
C9804,C743,auth,Kerberos,Network,LogOn,Success,147295.0,1,147295.0,
C10177,C528,auth,Kerberos,Network,LogOn,Success,147295.0,1,147295.0,
U4122@DOM1,U4122@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,2,147295.0,147295.0
U4223@DOM1,U4223@DOM1,auth,?,Network,LogOff,Success,147295.0,38,147295.0,147505.0
C11013,C1015,auth,Kerberos,Network,LogOn,Success,147295.0,17,147295.0,147505.0
U4629@DOM1,U4629@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,41,147295.0,147505.0
U4744@DOM1,U4744@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,5,147295.0,147301.0
C727,C612,auth,?,?,TGS,Success,147295.0,5,147295.0,147476.0
C11886,C528,auth,Kerberos,Network,LogOn,Success,147295.0,3,147295.0,147311.0
U5164@DOM1,U5164@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,28,147295.0,147507.0
C11833,C743,auth,Kerberos,Network,LogOn,Success,147295.0,1,147295.0,
C12568,C529,auth,Kerberos,Network,LogOn,Success,147295.0,1,147295.0,
C12628,C586,auth,Kerberos,Network,LogOn,Success,147295.0,2,147295.0,147329.0
C13119,C2162,auth,Kerberos,Network,LogOn,Success,147295.0,6,147295.0,147493.0
U5597@DOM1,U5597@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,13,147295.0,147493.0
U6276@DOM1,U6276@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,40,147295.0,147505.0
U6357@DOM1,U6357@DOM1,auth,?,Network,LogOff,Success,147295.0,1,147295.0,
C14494,C2327,auth,?,?,TGS,Success,147295.0,1,147295.0,
U6451@DOM1,U6451@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,15,147295.0,147502.0
C3428,C3428,auth,?,Network,LogOff,Success,147295.0,5,147295.0,147459.0
C3868,C3868,auth,?,Network,LogOff,Success,147295.0,8,147295.0,147400.0
C1623,C1623,auth,?,?,AuthMap,Success,147295.0,5,147295.0,147302.0
U6712@DOM1,C1623$@DOM1,auth,?,?,AuthMap,Success,147295.0,1,147295.0,
C15038,C586,auth,Kerberos,Network,LogOn,Success,147295.0,3,147295.0,147330.0
C16760,C545,auth,Kerberos,Network,LogOn,Success,147295.0,6,147295.0,147503.0
U7757@DOM1,U7757@DOM1,auth,?,Network,LogOff,Success,147295.0,14,147295.0,147434.0
C13744,C13744,auth,?,?,TGT,Fail,147295.0,18,147295.0,147506.0
U912@?,U912@?,auth,?,?,TGT,Fail,147295.0,18,147295.0,147506.0
C13744,C1015,auth,Kerberos,Network,LogOn,Success,147295.0,14,147295.0,147505.0
U912@DOM1,U912@DOM1,auth,Kerberos,Network,LogOn,Success,147295.0,21,147295.0,147505.0
C13502,C529,auth,NTLM,Network,LogOn,Success,147296.0,3,147296.0,147484.0
C7196,C529,auth,NTLM,Network,LogOn,Success,147296.0,1,147296.0,
C16505,C586,auth,NTLM,Network,LogOn,Success,147296.0,2,147296.0,147296.0
C936,C586,auth,NTLM,Network,LogOn,Success,147296.0,3,147296.0,147297.0
C10037,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C10037$@DOM1,C10037$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,6,147296.0,147483.0
C10086,C1065,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C10085$@DOM1,C10085$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,3,147296.0,147336.0
C1062$@DOM1,C1062$@DOM1,auth,?,Network,LogOff,Success,147296.0,1,147296.0,
C11101,C529,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147308.0
C11101$@DOM1,C11101$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,19,147296.0,147437.0
C1798,C11101,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C1130,C1065,auth,Kerberos,Network,LogOn,Success,147296.0,6,147296.0,147375.0
C1130$@DOM1,C1130$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,42,147296.0,147425.0
C11729$@DOM1,C11729$@DOM1,auth,?,Network,LogOff,Success,147296.0,1,147296.0,
C11741,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C11881,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C11881$@DOM1,C11881$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147297.0
C11908,C467,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C11908$@DOM1,C11908$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C12017,C467,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147324.0
C12017$@DOM1,C12017$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147338.0
C12562,C1065,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147297.0
C1324,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147311.0
C1324$@DOM1,C1324$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147315.0
C13691,C13691,auth,?,?,TGS,Success,147296.0,1,147296.0,
C13691$@DOM1,C13691$@DOM1,auth,?,?,TGS,Success,147296.0,6,147296.0,147325.0
C13713,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147311.0
C13713$@DOM1,C13713$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,18,147296.0,147357.0
C1477$@DOM1,C1477$@DOM1,auth,?,Network,LogOff,Success,147296.0,15,147296.0,147505.0
C14958$@DOM1,C14958$@DOM1,auth,?,Network,LogOff,Success,147296.0,3,147296.0,147323.0
C15174,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C15174$@DOM1,C15174$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147300.0
C15180$@DOM1,C15180$@DOM1,auth,?,Network,LogOff,Success,147296.0,4,147296.0,147350.0
C15475,C3173,auth,Kerberos,Network,LogOn,Success,147296.0,16,147296.0,147505.0
C15475$@DOM1,C15475$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,30,147296.0,147507.0
C1554,C3173,auth,Kerberos,Network,LogOn,Success,147296.0,12,147296.0,147507.0
C1554$@DOM1,C1554$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,13,147296.0,147507.0
C1586$@DOM1,C1586$@DOM1,auth,?,Network,LogOff,Success,147296.0,17,147296.0,147507.0
C1650,C529,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147305.0
C1650$@DOM1,C1650$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147319.0
C16505$@DOM1,C16505$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147322.0
C1653,C529,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C1653$@DOM1,C1653$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,3,147296.0,147306.0
C16557,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147311.0
C16557$@DOM1,C16557$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147315.0
C16601$@DOM1,C16601$@DOM1,auth,?,Network,LogOff,Success,147296.0,2,147296.0,147324.0
C17005,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C17005$@DOM1,C17005$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147300.0
C17057,C1065,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C17057$@DOM1,C17057$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,3,147296.0,147336.0
C17390,C529,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147306.0
C1993,C1993,auth,?,?,TGS,Success,147296.0,3,147296.0,147297.0
C1993$@DOM1,C1993$@DOM1,auth,?,?,TGS,Success,147296.0,20,147296.0,147495.0
C1993,C467,auth,Kerberos,Network,LogOn,Success,147296.0,8,147296.0,147481.0
C2103,C529,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C2103$@DOM1,C2103$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147463.0
C240,C529,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C2446,C2446,auth,?,?,TGT,Success,147296.0,5,147296.0,147476.0
C2445$@DOM1,C2445$@DOM1,auth,?,?,TGT,Success,147296.0,20,147296.0,147477.0
C2446,C457,auth,?,?,TGS,Success,147296.0,10,147296.0,147476.0
C2831,C625,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147393.0
C2831$@DOM1,C2831$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,30,147296.0,147409.0
C3206,C586,auth,?,?,TGS,Success,147296.0,7,147296.0,147333.0
C3206$@DOM1,C3206$@DOM1,auth,?,?,TGS,Success,147296.0,36,147296.0,147454.0
C3546,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C3546$@DOM1,C3546$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147300.0
C3677,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147311.0
C4917,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147310.0
C4917$@DOM1,C4917$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147314.0
C5024,C529,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C523,C599,auth,?,?,AuthMap,Success,147296.0,10,147296.0,147504.0
C539,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C6806$@DOM1,C6806$@DOM1,auth,?,Network,LogOff,Success,147296.0,1,147296.0,
C7133$@DOM1,C7133$@DOM1,auth,?,Network,LogOff,Success,147296.0,28,147296.0,147384.0
C7133,C467,auth,Kerberos,Network,LogOn,Success,147296.0,3,147296.0,147327.0
C7133,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147311.0
C7133,C7133,auth,?,?,TGS,Success,147296.0,3,147296.0,147306.0
C7316,C586,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C7316$@DOM1,C7316$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C8159,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C8159$@DOM1,C8159$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147300.0
C8531,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147310.0
C860,C625,auth,?,?,TGS,Success,147296.0,4,147296.0,147311.0
C860$@DOM1,C860$@DOM1,auth,?,?,TGS,Success,147296.0,6,147296.0,147317.0
C8690$@DOM1,C8690$@DOM1,auth,?,Network,LogOff,Success,147296.0,1,147296.0,
C9174,C467,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C9174$@DOM1,C9174$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147368.0
C9729,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C9729$@DOM1,C9729$@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147299.0
C539,C538,auth,?,?,TGS,Success,147296.0,39,147296.0,147500.0
U10472@DOM1,U10472@DOM1,auth,?,?,TGS,Success,147296.0,2,147296.0,147296.0
C539,C539,auth,?,?,TGT,Success,147296.0,38,147296.0,147500.0
U12@DOM1,U12@DOM1,auth,?,Network,LogOff,Success,147296.0,25,147296.0,147496.0
C1006,C1006,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
U1569@DOM1,U1569@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
C651,C449,auth,Kerberos,Network,LogOn,Success,147296.0,19,147296.0,147502.0
C651,C14372,auth,?,?,AuthMap,Success,147296.0,19,147296.0,147502.0
U1584@DOM1,U453@DOM1,auth,?,?,AuthMap,Success,147296.0,19,147296.0,147502.0
C2882,C528,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
U180@DOM1,U180@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,3,147296.0,147317.0
C6033,C457,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147302.0
U2362@DOM1,U2362@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,3,147296.0,147436.0
C7514,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147311.0
U2673@DOM1,U2673@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,5,147296.0,147479.0
C1795,C1794,auth,?,?,TGS,Success,147296.0,57,147296.0,147510.0
C1795,C1795,auth,?,?,TGT,Success,147296.0,53,147296.0,147510.0
U2@DOM1,U2@DOM1,auth,?,Network,LogOff,Success,147296.0,43,147296.0,147500.0
C1772,C1772,auth,?,Network,LogOff,Success,147296.0,37,147296.0,147506.0
U315@DOM1,U315@DOM1,auth,?,Network,LogOff,Success,147296.0,5,147296.0,147446.0
C1940,C1940,auth,?,Network,LogOff,Success,147296.0,5,147296.0,147460.0
U3552@DOM1,U3552@DOM1,auth,?,Network,LogOff,Success,147296.0,4,147296.0,147319.0
C10432,C2327,auth,?,?,TGS,Success,147296.0,2,147296.0,147302.0
U4119@DOM1,U4119@DOM1,auth,?,?,TGS,Success,147296.0,10,147296.0,147349.0
C10386,C625,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147311.0
U4245@DOM1,U4245@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,4,147296.0,147311.0
C11257,C467,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
U4492@DOM1,U4492@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,8,147296.0,147365.0
C13483,C625,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
U619@DOM1,U619@DOM1,auth,?,Network,LogOff,Success,147296.0,4,147296.0,147323.0
C197,C1065,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147323.0
U6563@DOM1,U6563@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,38,147296.0,147507.0
C449,C529,auth,Kerberos,Network,LogOn,Success,147296.0,17,147296.0,147314.0
C15556,C467,auth,Kerberos,Network,LogOn,Success,147296.0,1,147296.0,
U7036@DOM1,U7036@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,7,147296.0,147499.0
C1326,C2327,auth,?,?,TGS,Success,147296.0,2,147296.0,147306.0
U715@DOM1,U715@DOM1,auth,?,?,TGS,Success,147296.0,9,147296.0,147332.0
C1326,C586,auth,?,?,TGS,Success,147296.0,4,147296.0,147331.0
C2697,C3173,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147429.0
U7360@DOM1,U7360@DOM1,auth,Kerberos,Network,LogOn,Success,147296.0,2,147296.0,147429.0
C10206,C586,auth,NTLM,Network,LogOn,Success,147297.0,4,147297.0,147333.0
C11714,C586,auth,NTLM,Network,LogOn,Success,147297.0,3,147297.0,147413.0
C132,C586,auth,NTLM,Network,LogOn,Success,147297.0,4,147297.0,147333.0
C1009,C625,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C1009$@DOM1,C1009$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,2,147297.0,147300.0
C10103,C2162,auth,Kerberos,Network,LogOn,Success,147297.0,16,147297.0,147507.0
C10103$@DOM1,C10103$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,18,147297.0,147507.0
C10206$@DOM1,C10206$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,8,147297.0,147411.0
C10227,C10227,auth,?,?,TGS,Success,147297.0,1,147297.0,
C1061,C1061,auth,?,?,TGT,Success,147297.0,1,147297.0,
C1061$@DOM1,C1061$@DOM1,auth,?,?,TGT,Success,147297.0,2,147297.0,147297.0
C1061,TGT,auth,?,?,TGS,Success,147297.0,1,147297.0,
C11097,C1065,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C11097$@DOM1,C11097$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,3,147297.0,147484.0
C11101,C528,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C11147$@DOM1,C11147$@DOM1,auth,?,Network,LogOff,Success,147297.0,3,147297.0,147307.0
C11886,C11886,auth,Negotiate,Service,LogOn,Success,147297.0,1,147297.0,
C11886$@DOM1,SYSTEM@C11886,auth,Negotiate,Service,LogOn,Success,147297.0,1,147297.0,
C11934,C612,auth,Kerberos,Network,LogOn,Success,147297.0,2,147297.0,147341.0
C11934$@DOM1,C11934$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,4,147297.0,147349.0
C527,C528,auth,Kerberos,Network,LogOn,Success,147297.0,7,147297.0,147498.0
C1238,C586,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C12445,C2162,auth,Kerberos,Network,LogOn,Success,147297.0,16,147297.0,147507.0
C12445$@DOM1,C12445$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,17,147297.0,147507.0
C1278$@DOM1,C1278$@DOM1,auth,?,Network,LogOff,Success,147297.0,1,147297.0,
C132$@DOM1,C132$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,4,147297.0,147348.0
C13303,C1065,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C13302$@DOM1,C13302$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,2,147297.0,147314.0
C13314,C1015,auth,Kerberos,Network,LogOn,Success,147297.0,10,147297.0,147431.0
C13314$@DOM1,C13314$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,6,147297.0,147443.0
C13356$@DOM1,C13356$@DOM1,auth,?,Network,LogOff,Success,147297.0,22,147297.0,147505.0
C1516,C529,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C1516$@DOM1,C1516$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,3,147297.0,147308.0
C1528$@DOM1,C1528$@DOM1,auth,?,Network,LogOff,Success,147297.0,16,147297.0,147427.0
C15475,C10,auth,NTLM,Network,LogOn,Success,147297.0,16,147297.0,147507.0
C15516,C529,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C157,C1065,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C15789$@DOM1,C15789$@DOM1,auth,?,Network,LogOff,Success,147297.0,2,147297.0,147332.0
C1623,C625,auth,Kerberos,Network,LogOn,Success,147297.0,12,147297.0,147319.0
C1623$@DOM1,C1623$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,26,147297.0,147455.0
C16553,C16553,auth,?,?,TGS,Success,147297.0,2,147297.0,147297.0
C16553$@DOM1,C16553$@DOM1,auth,?,?,TGS,Success,147297.0,19,147297.0,147498.0
C16553,C528,auth,Kerberos,Network,LogOn,Success,147297.0,6,147297.0,147499.0
C1798,C16553,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C16709$@DOM1,C16709$@DOM1,auth,?,Network,LogOff,Success,147297.0,3,147297.0,147331.0
C16869$@DOM1,C16869$@DOM1,auth,?,Network,LogOff,Success,147297.0,5,147297.0,147372.0
C1712,C2162,auth,Kerberos,Network,LogOn,Success,147297.0,16,147297.0,147509.0
C1712$@DOM1,C1712$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,16,147297.0,147491.0
C1771$@DOM1,C1771$@DOM1,auth,?,Network,LogOff,Success,147297.0,7,147297.0,147472.0
C1909,C1065,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C1993,C528,auth,Kerberos,Network,LogOn,Success,147297.0,2,147297.0,147495.0
C2358,C625,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C2358$@DOM1,C2358$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,2,147297.0,147299.0
C2427$@DOM1,C2427$@DOM1,auth,?,Network,LogOff,Success,147297.0,1,147297.0,
C2579,C529,auth,Kerberos,Network,LogOn,Success,147297.0,4,147297.0,147503.0
C3059,C529,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C3059$@DOM1,C3059$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,3,147297.0,147307.0
C3206,C3206,auth,?,?,TGS,Success,147297.0,3,147297.0,147307.0
C365$@DOM1,C365$@DOM1,auth,?,Network,LogOff,Success,147297.0,19,147297.0,147505.0
C4310,C467,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C4310$@DOM1,C4310$@DOM1,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C441$@DOM1,C441$@DOM1,auth,?,Network,LogOff,Success,147297.0,1,147297.0,
C5783,C1015,auth,NTLM,Network,LogOn,Success,147297.0,24,147297.0,147509.0
C6151,C625,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C640$@DOM1,C640$@DOM1,auth,?,Network,LogOff,Success,147297.0,1,147297.0,
C1798,C7133,auth,Kerberos,Network,LogOn,Success,147297.0,1,147297.0,
C7133,C586,auth,Kerberos,Network,LogOn,Success,147297.0,3,147297.0,147333.0
C7133,C612,auth,Kerberos,Network,LogOn,Success,147297.0,2,147297.0,147340.0
C7432,C1065,auth,?,?,TGS,Success,147297.0,2,147297.0,147297.0
C7432$@DOM1,C7432$@DOM1,auth,?,?,TGS,Success,147297.0,4,147297.0,147339.0
C8260,C612,auth,Kerberos,Network,LogOn,Success,147297.0,2,147297.0,147340.0
C8310,C529,auth,?,?,TGS,Success,147297.0,4,147297.0,147307.0
C8310$@DOM1,C8310$@DOM1,auth,?,?,TGS,Success,147297.0,9,147297.0,147453.0
